Circuit,Year,Rider,Pilihan_Ban_Depan,Pilihan_Ban_Belakang,Round,Country_x,Track,Ground,Humidity,Weather,Air Temp,Country_y,Surface_Abrasion,Grip_Level,Layout_Type,Symmetry,Dominant,Constructor,Engine_Config,Description
Mugello,2023,Maverick VIÑALES,Hard,Medium,6,Italy,Dry,45,53,Partly Cloudly,27,Italy,4,5,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Mugello,2023,Lorenzo SAVADORI,Hard,Medium,6,Italy,Dry,45,53,Partly Cloudly,27,Italy,4,5,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Mugello,2024,Maverick VIÑALES,Medium,Medium,7,Italy,Dry,38,47,Cloudly,22,Italy,4,5,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Mugello,2024,Aleix ERGARO,Medium,Soft,7,Italy,Dry,38,47,Cloudly,22,Italy,4,5,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Mugello,2024,Lorenzo SAVADORI,Medium,Soft,7,Italy,Dry,38,47,Cloudly,22,Italy,4,5,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Mugello,2025,Marco BEZZECCHI,Medium,Soft,9,Italy,Dry,49,41,Clear,32,Italy,4,5,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Mugello,2025,Lorenzo SAVADORI,Medium,Soft,9,Italy,Dry,49,41,Clear,32,Italy,4,5,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Barcelona,2021,Lorenzo SAVADORI,Medium,Hard,7,Catalunya,Dry,41,54,Partly Cloudly,25,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2021,Aleix ERGARO,Medium,Soft,7,Catalunya,Dry,41,54,Partly Cloudly,25,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2022,Aleix ERGARO,Medium,Medium,9,Catalunya,Dry,55,47,Clear,30,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2022,Maverick VIÑALES,Medium,Soft,9,Catalunya,Dry,55,47,Clear,30,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2023,Aleix ERGARO,Medium,Medium,11,Catalunya,Dry,32,48,Cloudly,26,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2023,Maverick VIÑALES,Medium,Medium,11,Catalunya,Dry,32,48,Cloudly,26,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Aleix ERGARO,Medium,Medium,6,Catalunya,Dry,47,42,Clear,26,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Aleix ERGARO,Medium,Medium,20,Catalunya,Dry,16,63,Clear,18,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Maverick VIÑALES,Medium,Medium,6,Catalunya,Dry,47,42,Clear,26,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Maverick VIÑALES,Medium,Medium,20,Catalunya,Dry,16,63,Clear,18,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Aleix ERGARO,Hard,Medium,6,Catalunya,Dry,47,42,Clear,26,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Aleix ERGARO,Hard,Medium,20,Catalunya,Dry,16,63,Clear,18,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Maverick VIÑALES,Hard,Hard,6,Catalunya,Dry,47,42,Clear,26,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2024,Maverick VIÑALES,Hard,Hard,20,Catalunya,Dry,16,63,Clear,18,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2025,Jorge MARTIN,Medium,Medium,15,Catalunya,Dry,41,61,Partly Cloudly,28,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2025,Lorenzo SAVADORI,Medium,Medium,15,Catalunya,Dry,41,61,Partly Cloudly,28,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Barcelona,2025,Marco BEZZECCHI,Medium,Medium,15,Catalunya,Dry,41,61,Partly Cloudly,28,Catalunya,4,2,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Sachsenring,2021,Aleix ERGARO,Hard,Medium,8,Germany,Dry,39,51,Cloudly,28,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2021,Lorenzo SAVADORI,Hard,Medium,8,Germany,Dry,39,51,Cloudly,28,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2022,Aleix ERGARO,Hard,Hard,10,Germany,Dry,51,22,Clear,35,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2022,Maverick VIÑALES,Hard,Medium,10,Germany,Dry,51,22,Clear,35,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2023,Aleix ERGARO,Hard,Soft,7,Germany,Dry,48,37,Clear,27,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2023,Maverick VIÑALES,Hard,Medium,7,Germany,Dry,48,37,Clear,27,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2024,Maverick VIÑALES,Hard,Medium,9,Germany,Dry,32,41,Cloudly,19,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2025,Marco BEZZECCHI,Hard,Medium,11,Germany,Dry,27,65,Cloudly,21,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Sachsenring,2025,Lorenzo SAVADORI,Hard,Medium,11,Germany,Dry,27,65,Cloudly,21,Germany,3,4,Flowing,Highly Asymmetric,Left,Aprilia,V4,First Team
Assen,2021,Aleix ERGARO,Medium,Medium,9,Netherlands,Dry,34,68,Partly Cloudly,24,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2021,Lorenzo SAVADORI,Medium,Hard,9,Netherlands,Dry,34,68,Partly Cloudly,24,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2022,Maverick VIÑALES,Medium,Hard,11,Netherlands,Dry,30,59,Cloudly,22,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2022,Aleix ERGARO,Medium,Hard,11,Netherlands,Dry,30,59,Cloudly,22,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2022,Lorenzo SAVADORI,Medium,Hard,11,Netherlands,Dry,30,59,Cloudly,22,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2023,Aleix ERGARO,Hard,Medium,8,Netherlands,Dry,47,32,Clear,30,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2023,Lorenzo SAVADORI,Hard,Soft,8,Netherlands,Dry,47,32,Clear,30,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2023,Maverick VIÑALES,Hard,Medium,8,Netherlands,Dry,47,32,Clear,30,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2024,Maverick VIÑALES,Hard,Medium,8,Netherlands,Dry,39,50,Partly Cloudly,22,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2025,Marco BEZZECCHI,Hard,Medium,10,Netherlands,Dry,41,66,Cloudly,24,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Assen,2025,Lorenzo SAVADORI,Hard,Soft,10,Netherlands,Dry,41,66,Cloudly,24,Netherlands,2,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2021,Aleix ERGARO,Hard,Medium,10,Austria,Dry,19,67,Cloudly,19,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2021,Aleix ERGARO,Hard,Medium,11,Austria,Dry,41,44,Partly Cloudly,31,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2021,Aleix ERGARO,Hard,Medium,10,Austria,Dry,19,67,Cloudly,19,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2021,Aleix ERGARO,Hard,Medium,11,Austria,Dry,41,44,Partly Cloudly,31,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2022,Aleix ERGARO,Hard,Soft,13,Austria,Dry,34,55,Clear,26,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2022,Maverick VIÑALES,Hard,Soft,13,Austria,Dry,34,55,Clear,26,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2023,Maverick VIÑALES,Hard,Medium,10,Austria,Dry,33,36,Partly Cloudly,30,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2023,Aleix ERGARO,Hard,Medium,10,Austria,Dry,33,36,Partly Cloudly,30,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2023,Lorenzo SAVADORI,Hard,Medium,10,Austria,Dry,33,36,Partly Cloudly,30,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2024,Maverick VIÑALES,Medium,Medium,11,Austria,Dry,32,64,Partly Cloudly,26,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2024,Aleix ERGARO,Medium,Medium,11,Austria,Dry,32,64,Partly Cloudly,26,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2024,Lorenzo SAVADORI,Medium,Medium,11,Austria,Dry,32,64,Partly Cloudly,26,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2025,Marco BEZZECCHI,Medium,Medium,13,Austria,Dry,32,55,Partly Cloudly,24,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Spielberg,2025,Jorge MARTIN,Medium,Medium,13,Austria,Dry,32,55,Partly Cloudly,24,Austria,4,5,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Silverstone,2021,Aleix ERGARO,Medium,Medium,12,England,Dry,24,66,Cloudly,17,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2022,Maverick VIÑALES,Medium,Hard,12,England,Dry,43,46,Clear,22,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2022,Aleix ERGARO,Medium,Hard,12,England,Dry,43,46,Clear,22,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2023,Aleix ERGARO,Soft,Medium,9,England,Dry,24,79,Light Rain,16,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2023,Maverick VIÑALES,Soft,Medium,9,England,Dry,24,79,Light Rain,16,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2024,Aleix ERGARO,Hard,Medium,10,England,Dry,30,55,Cloudly,18,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2024,Maverick VIÑALES,Medium,Medium,10,England,Dry,30,55,Cloudly,18,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2025,Marco BEZZECCHI,Soft,Medium,7,England,Dry,30,46,Partly Cloudly,16,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Silverstone,2025,Lorenzo SAVADORI,Medium,Medium,7,England,Dry,30,46,Partly Cloudly,16,England,3,4,Flowing,Symmetric,Equal,Aprilia,V4,First Team
Aragon,2021,Aleix ERGARO,Hard,Soft,13,Spain,Dry,48,40,Clear,30,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Aragon,2021,Maverick VIÑALES,Hard,Soft,13,Spain,Dry,48,40,Clear,30,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Aragon,2022,Aleix ERGARO,Hard,Medium,15,Spain,Dry,40,45,Clear,23,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Aragon,2022,Maverick VIÑALES,Hard,Medium,15,Spain,Dry,40,45,Clear,23,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Aragon,2024,Aleix ERGARO,Medium,Medium,12,Spain,Dry,39,57,Partly Cloudly,25,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Aragon,2024,Maverick VIÑALES,Medium,Medium,12,Spain,Dry,39,57,Partly Cloudly,25,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Aragon,2025,Marco BEZZECCHI,Medium,Medium,8,Spain,Dry,50,43,Clear,25,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Aragon,2025,Lorenzo SAVADORI,Medium,Medium,8,Spain,Dry,50,43,Clear,25,Spain,4,3,Mixed,Asymmetric,Left,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,14,San Marino,Dry,29,52,Cloudly,26,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,14,San Marino,Dry,29,52,Cloudly,26,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,14,San Marino,Dry,29,52,Cloudly,26,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,14,San Marino,Dry,29,52,Cloudly,26,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,14,San Marino,Dry,29,52,Cloudly,26,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,14,San Marino,Dry,29,52,Cloudly,26,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Aleix ERGARO,Hard,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,14,San Marino,Dry,29,52,Cloudly,26,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,14,San Marino,Dry,29,52,Cloudly,26,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2021,Maverick VIÑALES,Medium,Soft,16,Italy,Dry,23,55,Partly Cloudly,18,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2022,Maverick VIÑALES,Hard,Medium,14,San Marino,Dry,42,64,Partly Cloudly,27,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2022,Maverick VIÑALES,Hard,Medium,14,San Marino,Dry,42,64,Partly Cloudly,27,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2022,Aleix ERGARO,Hard,Medium,14,San Marino,Dry,42,64,Partly Cloudly,27,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2022,Aleix ERGARO,Hard,Medium,14,San Marino,Dry,42,64,Partly Cloudly,27,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2023,Maverick VIÑALES,Hard,Medium,12,San Marino,Dry,44,54,Clear,29,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2023,Maverick VIÑALES,Hard,Medium,12,San Marino,Dry,44,54,Clear,29,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2023,Aleix ERGARO,Hard,Medium,12,San Marino,Dry,44,54,Clear,29,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2023,Aleix ERGARO,Hard,Medium,12,San Marino,Dry,44,54,Clear,29,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,13,San Marino,Dry,30,51,Light Rain,30,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,13,San Marino,Dry,30,51,Light Rain,30,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,14,Italy,Dry,28,69,Partly Cloudly,21,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,14,Italy,Dry,28,69,Partly Cloudly,21,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,13,San Marino,Dry,30,51,Light Rain,30,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,13,San Marino,Dry,30,51,Light Rain,30,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,14,Italy,Dry,28,69,Partly Cloudly,21,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,14,Italy,Dry,28,69,Partly Cloudly,21,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,13,San Marino,Dry,30,51,Light Rain,30,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,13,San Marino,Dry,30,51,Light Rain,30,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,14,Italy,Dry,28,69,Partly Cloudly,21,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Maverick VIÑALES,Medium,Medium,14,Italy,Dry,28,69,Partly Cloudly,21,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,13,San Marino,Dry,30,51,Light Rain,30,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,13,San Marino,Dry,30,51,Light Rain,30,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,14,Italy,Dry,28,69,Partly Cloudly,21,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2024,Aleix ERGARO,Medium,Soft,14,Italy,Dry,28,69,Partly Cloudly,21,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2025,Marco BEZZECCHI,Medium,Medium,16,San Marino,Dry,29,58,Partly Cloudly,26,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2025,Marco BEZZECCHI,Medium,Medium,16,San Marino,Dry,29,58,Partly Cloudly,26,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2025,Jorge MARTIN,Medium,Medium,16,San Marino,Dry,29,58,Partly Cloudly,26,San Marino,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
Misano,2025,Jorge MARTIN,Medium,Medium,16,San Marino,Dry,29,58,Partly Cloudly,26,Italy,4,4,Stop & Go,Highly Asymmetric,Right,Aprilia,V4,First Team
COTA,2021,Aleix ERGARO,Hard,Soft,15,USA,Dry,41,46,Partly Cloudly,32,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2022,Maverick VIÑALES,Hard,Soft,4,USA,Dry,37,57,Partly Cloudly,26,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2022,Aleix ERGARO,Hard,Soft,4,USA,Dry,37,57,Partly Cloudly,26,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2023,Maverick VIÑALES,Hard,Soft,3,USA,Dry,41,32,Clear,21,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2023,Aleix ERGARO,Hard,Soft,3,USA,Dry,41,32,Clear,21,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2024,Maverick VIÑALES,Medium,Medium,3,USA,Dry,42,56,Cloudly,27,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2024,Aleix ERGARO,Medium,Soft,3,USA,Dry,42,56,Cloudly,27,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2025,Marco BEZZECCHI,Medium,Soft,3,USA,Wet,28,91,Cloudly,22,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
COTA,2025,Lorenzo SAVADORI,Soft,Soft,3,USA,Wet,28,91,Cloudly,22,USA,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Ricardo Tormo,2021,Aleix ERGARO,Medium,Medium,18,Spain,Dry,23,48,Clear,20,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2021,Lorenzo SAVADORI,Medium,Medium,18,Spain,Dry,23,48,Clear,20,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2022,Aleix ERGARO,Hard,Medium,20,Spain,Dry,32,18,Clear,27,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2022,Maverick VIÑALES,Hard,Medium,20,Spain,Dry,32,18,Clear,27,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2022,Lorenzo SAVADORI,Hard,Medium,20,Spain,Dry,32,18,Clear,27,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2023,Aleix ERGARO,Medium,Medium,20,Spain,Dry,24,47,Clear,19,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2023,Maverick VIÑALES,Medium,Medium,20,Spain,Dry,24,47,Clear,19,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2025,Marco BEZZECCHI,Medium,Medium,22,Spain,Dry,19,54,Partly Cloudly,18,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Ricardo Tormo,2025,Lorenzo SAVADORI,Medium,Medium,22,Spain,Dry,19,54,Partly Cloudly,18,Spain,3,3,Stop & Go,Highly Asymmetric,Left,Aprilia,V4,First Team
Mandalika,2022,Aleix ERGARO,Medium,Medium,2,Indonesia,Wet,28,98,Clear,25,Indonesia,5,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Mandalika,2022,Maverick VIÑALES,Medium,Medium,2,Indonesia,Wet,28,98,Clear,25,Indonesia,5,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Mandalika,2023,Maverick VIÑALES,Medium,Medium,15,Indonesia,Dry,57,65,Clear,31,Indonesia,5,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Mandalika,2023,Aleix ERGARO,Soft,Soft,15,Indonesia,Dry,57,65,Clear,31,Indonesia,5,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Mandalika,2024,Maverick VIÑALES,Hard,Medium,15,Indonesia,Dry,56,76,Clear,29,Indonesia,5,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Mandalika,2025,Marco BEZZECCHI,Soft,Medium,18,Indonesia,Dry,55,74,Partly Cloudly,30,Indonesia,5,4,Flowing,Highly Asymmetric,Right,Aprilia,V4,First Team
Rio Hondo,2022,Aleix ERGARO,Hard,Soft,3,Argentina,Dry,44,49,Clear,26,Argentina,4,2,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Rio Hondo,2022,Maverick VIÑALES,Hard,Soft,3,Argentina,Dry,44,49,Clear,26,Argentina,4,2,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Rio Hondo,2023,Maverick VIÑALES,Medium,Medium,2,Argentina,Wet,21,57,Light Rain,18,Argentina,4,2,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Rio Hondo,2023,Aleix ERGARO,Medium,Medium,2,Argentina,Wet,21,57,Light Rain,18,Argentina,4,2,Flowing,Asymmetric,Right,Aprilia,V4,First Team
Motegi,2022,Maverick VIÑALES,Hard,Medium,16,Japan,Dry,38,69,Clear,22,Japan,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Motegi,2022,Aleix ERGARO,Hard,Soft,16,Japan,Dry,38,69,Clear,22,Japan,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Motegi,2023,Aleix ERGARO,Hard,Soft,14,Japan,Dry,26,78,Heavy Rain,24,Japan,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Motegi,2023,Maverick VIÑALES,Hard,Medium,14,Japan,Dry,26,78,Heavy Rain,24,Japan,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Motegi,2024,Aleix ERGARO,Hard,Medium,16,Japan,Dry,26,91,Cloudly,21,Japan,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Motegi,2024,Maverick VIÑALES,Hard,Medium,16,Japan,Dry,26,91,Cloudly,21,Japan,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Motegi,2025,Marco BEZZECCHI,Medium,Medium,17,Japan,Dry,41,53,Partly Cloudly,28,Japan,3,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
Chang,2022,Maverick VIÑALES,Medium,Medium,17,Thailand,Wet,29,85,Raining,27,Thailand,4,4,Stop & Go,Symmetric,Equal,Aprilia,V4,First Team
